title,mileage,price,location,link,date_scraped
2014 Nissan versa S Sedan 4D,147K miles,"$5,000","Oakley, CA",www.facebook.com/marketplace/item/555499233199453/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Honda accord LX-P Sedan 4D,133K miles,"$6,500","Fremont, CA",www.facebook.com/marketplace/item/1098518628208030/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Toyota prius III Hatchback 4D,106K miles,"$11,900","Castro Valley, CA",www.facebook.com/marketplace/item/3433501060127872/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Nissan altima s,148K miles,"$6,950","Lafayette, CA",www.facebook.com/marketplace/item/753071452821853/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Honda civic Sport Hatchback 4D,38K miles,"$14,500","Richmond, CA",www.facebook.com/marketplace/item/677873370815709/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Ford fusion SE Hybrid Sedan 4D,145K miles,"$8,500","San Francisco, CA",www.facebook.com/marketplace/item/5149163145186610/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1999 Toyota camry XLE Sedan 4D,151K miles,"$2,300","Fairfield, CA",www.facebook.com/marketplace/item/1440188043053924/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Toyota camry LE Sedan 4D,20K miles,"$21,900","Daly City, CA",www.facebook.com/marketplace/item/920692019133465/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Hyundai sonata SE Sedan 4D,147K miles,"$6,500","Foster City, CA",www.facebook.com/marketplace/item/707308137754074/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Nissan altima 2.5 S Sedan 4D,69K miles,"$8,800","Suisun City, CA",www.facebook.com/marketplace/item/987192792252824/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Honda civic LX Sedan 4D,159K miles,"$6,500","Daly City, CA",www.facebook.com/marketplace/item/2872056782926128/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2001 BMW series 3,270K miles,"$4,600","San Ramon, CA",www.facebook.com/marketplace/item/1897922590567200/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Subaru outback 2.5i Limited Wagon 4D,107K miles,"$7,800","Hayward, CA",www.facebook.com/marketplace/item/1354259702087892/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Mercedes-Benz,62K miles,"$24,400","San Francisco, CA",www.facebook.com/marketplace/item/1200850660826390/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Buick lucerne CX Sedan 4D,183K miles,"$3,500","Oakland, CA",www.facebook.com/marketplace/item/554558103135714/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Subaru outback 2.5i Wagon 4D,173K miles,"$5,900","Fairfield, CA",www.facebook.com/marketplace/item/1244569549799435/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Toyota camry XLE Sedan 4D,324K miles,"$3,500","San Francisco, CA",www.facebook.com/marketplace/item/592202115801765/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Nissan altima,68K miles,"$10,900","Oakland, CA",www.facebook.com/marketplace/item/3114404178858327/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Honda civic EX-L Sedan 4D,151K miles,"$7,700","Fremont, CA",www.facebook.com/marketplace/item/857356071991622/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Chevrolet malibu,65K miles,"$1,800","Stockton, CA",www.facebook.com/marketplace/item/869428357445935/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 BMW series 3,150K miles,"$5,200","San Bruno, CA",www.facebook.com/marketplace/item/681661813698194/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Honda accord EX Sedan 4D,38K miles,"$13,500","San Jose, CA",www.facebook.com/marketplace/item/509209401394162/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Toyota corolla LE Eco Premium Sedan 4D,70K miles,"$13,500","San Jose, CA",www.facebook.com/marketplace/item/503473455324087/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Mazda mx-5 miata Grand Touring Convertible 2D,130K miles,"$8,000","Novato, CA",www.facebook.com/marketplace/item/866785787734208/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Toyota camry LE Sedan 4D,121K miles,"$5,000","Fairfield, CA",www.facebook.com/marketplace/item/1873551103018164/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2020 Ford fusion titanium - 3000 de inicial,,"$3,000","San Francisco, CA",www.facebook.com/marketplace/item/553735870058706/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Honda civic LX Sedan 4D,137K miles,"$3,500","Stockton, CA",www.facebook.com/marketplace/item/724900312452062/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Honda civic LX Sedan 4D,59K miles,"$9,950","Oakland, CA",www.facebook.com/marketplace/item/533391618937586/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Volkswagen jetta GLS Sedan 4D,141K miles,"$3,200","San Francisco, CA",www.facebook.com/marketplace/item/928660028262840/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Toyota prius Four Hatchback 4D,179K miles,"$11,000","Fremont, CA",www.facebook.com/marketplace/item/1375380633265942/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
"2009 BMW 328i e93 2-door, 3L-i6C. rear wheel drive",136K miles,"$7,500","Union City, CA",www.facebook.com/marketplace/item/900489194625651/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Dodge durango,32K miles,"$2,500","Hayward, CA",www.facebook.com/marketplace/item/722809582712668/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 BMW series 6 Grand cupe,163K miles,"$16,500","Vallejo, CA",www.facebook.com/marketplace/item/913890366306574/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Hyundai sonata GLS Sedan 4D,80K miles,"$7,900","San Leandro, CA",www.facebook.com/marketplace/item/1450992539077297/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Toyota prius,283K miles,"$5,500","Redwood City, CA",www.facebook.com/marketplace/item/884777729394828/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Mazda mazda3 s Hatchback 4D,170K miles,"$5,200","Livermore, CA",www.facebook.com/marketplace/item/547361327423510/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1991 Toyota previa Deluxe Minivan,138K miles,"$5,900","San Francisco, CA",www.facebook.com/marketplace/item/714020397069995/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Honda civic,154K miles,"$5,700","Fremont, CA",www.facebook.com/marketplace/item/1579559012523223/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Nissan versa SV Sedan 4D,110K miles,"$6,000","Santa Clara, CA",www.facebook.com/marketplace/item/582198037259757/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Ford focus,185K miles,"$3,400","Oakland, CA",www.facebook.com/marketplace/item/923418915361609/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Nissan sentra S Sedan 4D,10K miles,"$6,500","Oakland, CA",www.facebook.com/marketplace/item/1222467858668924/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Mazda mazda6 i Sedan 4D,91K miles,"$2,000","Roseville, CA",www.facebook.com/marketplace/item/475745524705327/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Hyundai genesis 3.8 Grand Touring Coupe 2D,160K miles,"$2,800","Oakley, CA",www.facebook.com/marketplace/item/1189674935269660/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Hyundai sonata hybrid,89K miles,"$14,200","Walnut Creek, CA",www.facebook.com/marketplace/item/898378594774799/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Ford c-max SEL Wagon 4D,106K miles,"$12,200","San Francisco, CA",www.facebook.com/marketplace/item/112420391780455/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Toyota highlander Limited Sport Utility 4D,123K miles,"$7,500","Tracy, CA",www.facebook.com/marketplace/item/1199104814056168/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2019 Chevrolet Malibu lt,80K miles,"$2,500","Sacramento, CA",www.facebook.com/marketplace/item/904967437317526/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Infiniti g35,90K miles,"$3,000","Vallejo, CA",www.facebook.com/marketplace/item/921968902411259/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Nissan altima 3.5 SE Sedan 4D,1K miles,"$2,700","Antioch, CA",www.facebook.com/marketplace/item/1348942655909010/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Lexus ls 460l,118K miles,"$8,400","East Palo Alto, CA",www.facebook.com/marketplace/item/3453270908219466/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Ford mustang Deluxe Coupe 2D,131K miles,"$5,786","Fremont, CA",www.facebook.com/marketplace/item/545423547414074/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Mercedes-Benz s clas 550,129K miles,"$28,000","Vallejo, CA",www.facebook.com/marketplace/item/706676280950993/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Toyota camry XSE Sedan 4D,120K miles,"$16,900","Tracy, CA",www.facebook.com/marketplace/item/963440201704015/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Mercedes-Benz c-250,99K miles,"$8,700","San Jose, CA",www.facebook.com/marketplace/item/1413600409395871/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Honda accord EX-L Sedan 4D,65K miles,"$3,000","Merced, CA",www.facebook.com/marketplace/item/1267538673801240/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1984 Oldsmobile g body lowrider Trade for bug+$,121K miles,"$15,000","Hayward, CA",www.facebook.com/marketplace/item/946982239633421/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1983 Porsche 944,162K miles,"$10,000","Pleasanton, CA",www.facebook.com/marketplace/item/537062098495691/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Nissan leaf S Hatchback 4D,52K miles,"$8,000","Richmond, CA",www.facebook.com/marketplace/item/1312212179637057/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Jaguar s-type,60K miles,"$1,200","Union City, CA",www.facebook.com/marketplace/item/738450010957853/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Toyota camry,160K miles,"$1,800","Stockton, CA",www.facebook.com/marketplace/item/983928943012892/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Scion fr-s Coupe 2D,108K miles,$1,"Antioch, CA",www.facebook.com/marketplace/item/1349447835892350/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Ford mustang GT Convertible 2D,64K miles,"$7,000","Modesto, CA",www.facebook.com/marketplace/item/1364819537679231/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Audi a6 3.0T Quattro Premium Sedan 4D,172K miles,"$6,500","Walnut Creek, CA",www.facebook.com/marketplace/item/527220646184139/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Toyota camry,175K miles,"$6,900","Stockton, CA",www.facebook.com/marketplace/item/1217246942297572/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Honda civic EX Sedan 4D,160K miles,"$4,000","San Francisco, CA",www.facebook.com/marketplace/item/516918956867403/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1993 Ford ranger,126K miles,"$1,900","Brentwood, CA",www.facebook.com/marketplace/item/1587324551793707/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Toyota camry SE Sedan 4D,89K miles,"$11,950","San Jose, CA",www.facebook.com/marketplace/item/1674096706356912/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1991 BMW series 3,150K miles,"$30,000","San Francisco, CA",www.facebook.com/marketplace/item/712592137061876/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Toyota prius,92K miles,"$14,800","Concord, CA",www.facebook.com/marketplace/item/1059357715468884/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1961 Chevrolet impala,29K miles,"$12,345","Burlingame, CA",www.facebook.com/marketplace/item/3532792410277906/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Toyota prius Hatchback 4D,110K miles,"$9,995","Daly City, CA",www.facebook.com/marketplace/item/3390349601186019/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Toyota Prius 2016 Tres Hatchback,,"$2,800","Hayward, CA",www.facebook.com/marketplace/item/708968734288210/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Nissan frontier SE Pickup 4D 5 ft,140K miles,"$8,400","San Jose, CA",www.facebook.com/marketplace/item/876294203651992/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 GMC sierra SLE Pickup 4D 6 1/2 ft,200K miles,"$1,234","Concord, CA",www.facebook.com/marketplace/item/873461780407711/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2021 Volkswagen atlas cross sport,3K miles,"$39,300","San Bruno, CA",www.facebook.com/marketplace/item/2128715287319899/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1998 Toyota camry XLE Sedan 4D,145K miles,"$2,970","San Bruno, CA",www.facebook.com/marketplace/item/905394753940945/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2001 Honda civic,180K miles,"$2,000","San Leandro, CA",www.facebook.com/marketplace/item/736185381464641/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 BMW x3 2.5i Sport Utility 4D,134K miles,$1,"San Pablo, CA",www.facebook.com/marketplace/item/476315414715427/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Honda civic hybrid,240K miles,"$3,000","San Mateo, CA",www.facebook.com/marketplace/item/1243374739642560/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Subaru outback 2.5i Wagon 4D,203K miles,"$3,500","Richmond, CA",www.facebook.com/marketplace/item/750066999854326/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1961 Chevrolet impala,123K miles,"$30,000","Martinez, CA",www.facebook.com/marketplace/item/926372378390698/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Car Toy,,$20,"San Francisco, CA",www.facebook.com/marketplace/item/1078571062979308/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Nissan altima,130K miles,"$6,000","Hayward, CA",www.facebook.com/marketplace/item/222330780271274/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Toyota prius v Five Wagon 4D,124K miles,"$14,200","Castro Valley, CA",www.facebook.com/marketplace/item/1635815663520911/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2002 Honda civic DX Sedan 4D,26K miles,$950,"Pittsburg, CA",www.facebook.com/marketplace/item/698531758420480/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Subaru outback 2.5i Limited Wagon 4D,87K miles,"$10,600","Sunnyvale, CA",www.facebook.com/marketplace/item/453491226923405/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2001 Toyota camry XLE Sedan 4D,230K miles,$500,"Manteca, CA",www.facebook.com/marketplace/item/1326687808177881/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Honda civic EX-L Sedan 4D,58K miles,"$19,000","San Jose, CA",www.facebook.com/marketplace/item/1375305613289754/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Toyota 4runner Limited Sport Utility 4D,182K miles,"$20,400","San Rafael, CA",www.facebook.com/marketplace/item/1719996865061950/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1993 Honda civic CX Hatchback 2D,157K miles,"$5,000","San Mateo, CA",www.facebook.com/marketplace/item/767431387769462/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
